Date,Open,Max,Min,Close,Traded Volume
8/9/11,1984.75,1984.75,1730.52,1920.73,664284
8/10/11,1956.19,1973.3,1789.14,1789.29,664284
8/11/11,1789.29,1826.83,1663.08,1751.17,664284
8/12/11,1735.44,1840.84,1725.23,1822.98,664284
8/15/11,1846.93,1897.85,1830.18,1890.37,664284
8/16/11,1859.05,1864.56,1818.89,1853.98,664284
8/17/11,1837.64,1850.33,1809.44,1831.09,664284
8/18/11,1809.8,1817.67,1716.21,1738.36,664284
8/19/11,1717.49,1718.42,1565.98,1634.46,664284
8/22/11,1620.12,1712.2,1589.05,1699.87,664284
8/23/11,1737,1768.92,1673.97,1696.64,664284
8/25/11,1713.94,1742.5,1638.72,1647.52,664284
8/26/11,1632.97,1637.79,1577.15,1605.19,664284
8/29/11,1638.96,1732.6,1630.55,1728.38,664284
8/30/11,1726.37,1733.12,1680.77,1698.79,664284
8/31/11,1711.07,1757.27,1695.81,1743.82,664284
9/1/11,1727.67,1735.71,1684.72,1713.39,664284
9/2/11,1706.23,1706.23,1626.76,1641.51,664284
9/5/11,1622.56,1622.56,1541.78,1548.8,664284
9/6/11,1554.44,1592.85,1530.97,1549.94,664284
9/7/11,1581.9,1604.47,1564.5,1604.47,664284
9/8/11,1600.18,1626.17,1570.5,1591.21,664284
9/9/11,1585,1585,1503.48,1519.22,664284
9/12/11,1474.66,1474.66,1396.38,1445.08,664284
9/13/11,1460.11,1497.59,1431.45,1485.92,664284
9/14/11,1481.06,1499.88,1470.1,1486.21,664284
9/15/11,1510.45,1517.26,1484.79,1500.37,664284
9/16/11,1499.69,1499.69,1478.84,1488.38,664284
9/19/11,1473.42,1496.83,1456.2,1470.72,664284
9/20/11,1481.62,1490.08,1469.87,1479.7,664284
9/21/11,1472.08,1510.78,1459.08,1490.73,664284
9/22/11,1485.88,1485.88,1414.78,1430.1,664284
9/23/11,1428.31,1428.31,1358.41,1400.44,664284
9/26/11,1390.97,1419.8,1372.69,1388.21,664284
9/27/11,1401.99,1442.36,1401.99,1437.09,664284
9/28/11,1433.05,1443.69,1421.83,1431.14,664284
9/29/11,1427.41,1475.85,1423.64,1472.3,664284
9/30/11,1462.46,1469.18,1427.41,1442.73,664284
10/3/11,1427.61,1427.61,1392.99,1401.88,664284
10/4/11,1397.87,1397.87,1307.13,1318.08,664284
10/5/11,1320.1,1339.57,1312.46,1326.09,664284
10/6/11,1350.79,1365.57,1309.59,1316.61,664284
10/7/11,1329.57,1336.71,1313.7,1335.65,664284
10/10/11,1335.89,1354.86,1324.71,1354.68,664284
10/11/11,1354.5,1358.36,1308.26,1320.14,664284
10/12/11,1318.51,1338.7,1309.17,1327.45,664284
10/13/11,1328.01,1330.45,1307.99,1308.88,664284
10/14/11,1308.15,1332.9,1301.79,1332.25,664284
10/17/11,1336.56,1338.67,1300.33,1300.84,664284
10/18/11,1289.59,1289.59,1270.83,1275.39,664284
10/19/11,1277.53,1282.95,1263.13,1278.81,664284
10/20/11,1269.55,1289.23,1258.08,1277.9,664284
10/21/11,1280.5,1322.02,1279.52,1319.26,664284
10/24/11,1334.81,1388.45,1334.81,1387.61,664284
10/25/11,1385.81,1417.8,1360.76,1376.23,664284
10/26/11,1381.92,1404.15,1366.03,1380.74,664284
10/27/11,1393.81,1501.21,1393.81,1500.04,664284
10/28/11,1504.97,1561.59,1499.02,1513.74,664284
10/31/11,1500.63,1500.63,1444.58,1448.89,664284
11/1/11,1410.23,1410.48,1356.84,1386.84,664284
11/2/11,1403.45,1425.96,1376.42,1425.96,664284
11/3/11,1418.43,1477.02,1376.4,1448.1,664284
11/4/11,1448.19,1480.72,1441.94,1449.03,664284
11/7/11,1433.17,1470.08,1409.5,1460.42,664284
11/8/11,1470.56,1521.63,1470.56,1498.2,664284
11/9/11,1498.2,1531.92,1432.47,1455.48,664284
11/10/11,1452.08,1496.53,1438.56,1496.53,664284
11/11/11,1496.43,1603.98,1483.61,1603.98,664284
11/14/11,1634.1,1692.26,1592.52,1598.72,664284
11/15/11,1605.61,1607.95,1555.14,1596.88,664284
11/16/11,1598.29,1631.07,1584.55,1591.17,664284
11/17/11,1582.4,1582.4,1536.05,1568.66,664284
11/18/11,1566.34,1595.4,1539,1573.82,664284
11/21/11,1564.03,1564.03,1478.43,1479,664284
11/22/11,1491.21,1507.19,1468.49,1488.43,664284
11/23/11,1486.88,1506.48,1473.35,1487.16,664284
11/24/11,1495.67,1532.35,1495.39,1528.17,664284
11/25/11,1534.44,1536.2,1475.49,1521.26,664284
11/28/11,1539.45,1562.88,1539.45,1562.6,664284
11/29/11,1562.21,1562.21,1531.58,1545.78,664284
11/30/11,1541.9,1592.3,1533.55,1582.23,664284
12/1/11,1585.27,1610.68,1578.1,1591.73,664284
12/2/11,1596.59,1624.73,1596.59,1606.34,664284
12/5/11,1606.45,1623.37,1603.91,1622.93,664284
12/6/11,1617.57,1620.71,1585.66,1590.45,664284
12/7/11,1598.13,1607.77,1576.89,1586.04,664284
12/8/11,1588.97,1610.48,1588.97,1593.37,664284
12/9/11,1581.41,1587.25,1559.2,1587.21,664284
12/12/11,1589.89,1593.9,1550.57,1552.37,664284
12/13/11,1553.42,1556.68,1528.1,1547.23,664284
12/14/11,1545.04,1546.77,1492.9,1497.31,664284
12/15/11,1490.13,1500.48,1458.46,1473.93,664284
12/16/11,1474.88,1491.84,1467.37,1481.79,664284
12/19/11,1480.98,1480.98,1451.26,1456.29,664284
12/20/11,1456.18,1471.73,1414.5,1458.78,664284
12/21/11,1472.64,1486.4,1453.52,1457.64,664284
12/22/11,1461.75,1468.83,1445.45,1466.62,664284
12/23/11,1467.88,1472.55,1450.26,1461.02,664284
12/26/11,1460.78,1465.94,1453.77,1465.94,664284
12/27/11,1465.98,1465.98,1446.22,1449.78,664284
12/28/11,1449.78,1458.33,1423.26,1424.87,664284
12/29/11,1423.99,1430.55,1400.75,1430.55,664284
12/30/11,1430.55,1467.67,1423.68,1458.87,664284
1/4/12,1472.78,1495.16,1470.73,1476.74,664284
1/5/12,1475.88,1477.15,1452.8,1456.41,664284
1/6/12,1457.73,1460.89,1452.08,1455.52,664284
1/10/12,1461.04,1484.37,1459.41,1478.15,664284
1/11/12,1477.92,1478.42,1444.92,1447.33,664284
1/12/12,1450.72,1452.86,1425.35,1430.75,664284
1/13/12,1433.05,1433.05,1401.49,1402.56,664284
1/16/12,1399.03,1399.03,1366.03,1379.15,664284
1/17/12,1387.02,1405.59,1384.57,1392.16,664284
1/18/12,1392.07,1403.26,1383.77,1397.8,664284
1/19/12,1398.02,1448.45,1396.46,1437.42,664284
1/20/12,1440.74,1445.05,1422.48,1438.48,664284
1/23/12,1439.11,1448.98,1428.32,1448.96,664284
1/24/12,1446.3,1446.31,1417.41,1422.94,664284
1/25/12,1426.47,1434.94,1416.47,1426.75,664284
1/26/12,1429.66,1470.87,1429.66,1465.34,664284
1/27/12,1468.65,1480.67,1455.78,1471.56,664284
1/30/12,1470.11,1482.35,1458.99,1482.35,664284
1/31/12,1488.83,1517.82,1488.06,1514.35,664284
2/1/12,1522.16,1572.53,1522.16,1563.26,664284
2/2/12,1564.49,1578.69,1534.31,1541.1,664284
2/3/12,1540.69,1558.5,1522.51,1555.36,664284
2/6/12,1551.65,1552.23,1537.73,1544.6,664284
2/7/12,1546.76,1561.49,1537.45,1547.51,664284
2/8/12,1561.78,1566.95,1553.26,1557.31,664284
2/9/12,1555.32,1561.31,1539.48,1540.27,664284
2/10/12,1533.8,1533.8,1492.52,1494.53,664284
2/13/12,1505.77,1518.03,1503.62,1513.04,664284
2/14/12,1513.01,1532.66,1505.69,1513.18,664284
2/15/12,1521.1,1530.42,1517.35,1522.07,664284
2/16/12,1510.01,1510.66,1496.99,1507.66,664284
2/17/12,1515.18,1517.58,1505.32,1507.75,664284
2/20/12,1507.75,1515.43,1506.92,1515.07,664284
2/21/12,1514.49,1527.5,1500.36,1507.88,664284
2/22/12,1508.38,1509.2,1485.85,1486.42,664284
2/23/12,1488.42,1501.12,1481.18,1492.08,664284
2/24/12,1493.16,1514.24,1493.16,1508.56,664284
2/27/12,1508.34,1511.07,1479.07,1486.65,664284
2/28/12,1483.4,1491.8,1469.1,1473.91,664284
2/29/12,1472.28,1480.02,1454.42,1474.12,664284
3/1/12,1473.12,1473.67,1462.68,1469.93,664284
3/2/12,1469.82,1470.1,1459.53,1462.72,664284
3/3/12,1462.72,1463.66,1457.68,1459.92,664284
3/5/12,1460.01,1460.11,1437.98,1443.64,664284
3/6/12,1437.78,1437.78,1398.93,1406.58,664284
3/7/12,1407.11,1411.89,1393.63,1411.89,664284
3/12/12,1412.07,1424.7,1408.32,1412.56,664284
3/13/12,1413.47,1420.05,1407.27,1419.7,664284
3/14/12,1427.71,1449.96,1427.71,1437.95,664284
3/15/12,1438.41,1438.41,1353.99,1409.95,664284
3/16/12,1412.67,1426.13,1388.12,1388.12,664284
3/19/12,1375,1380.79,1360.23,1376.83,664284
3/20/12,1369.82,1373.12,1343.88,1350.49,664284
3/21/12,1352.82,1364.58,1332.21,1346.85,664284
3/22/12,1346.04,1346.04,1318.65,1334.93,664284
3/23/12,1337.36,1378.34,1337.36,1377.45,664284
3/26/12,1382.85,1407.8,1381.11,1403.29,664284
3/27/12,1403.17,1414.11,1388.38,1409.82,664284
3/28/12,1406.32,1431.99,1400.58,1401.35,664284
3/29/12,1403.32,1410.27,1396.07,1398.16,664284
3/30/12,1409.43,1431.52,1406.49,1421.93,664284
4/2/12,1429.68,1452.55,1421.73,1428.25,664284
4/3/12,1431.39,1441.89,1416,1422.42,664284
4/4/12,1415.58,1415.58,1387.78,1390.26,664284
4/5/12,1391.22,1413.52,1380.03,1409.25,664284
4/6/12,1409.25,1426.47,1396.18,1409.27,664284
4/9/12,1404.15,1411.09,1383.08,1410.11,664284
4/10/12,1410.18,1410.18,1389.86,1394.87,664284
4/11/12,1394.04,1416.13,1384.54,1410.93,664284
4/12/12,1415.45,1417.15,1392.69,1405.08,664284
4/13/12,1408.1,1420.09,1399.05,1401.76,664284
4/17/12,1400.45,1417.05,1392.37,1416.05,664284
4/18/12,1416.73,1424.23,1407.81,1412.27,664284
4/19/12,1412.67,1428.72,1409.16,1412.96,664284
4/20/12,1411.37,1423.97,1401.79,1423.83,664284
4/23/12,1413.64,1413.67,1396.67,1398.12,664284
4/24/12,1398.83,1402.92,1386.69,1396.2,664284
4/25/12,1399.38,1403.64,1386.29,1394.86,664284
4/26/12,1400.41,1410.93,1394.85,1397.75,664284
4/27/12,1395.15,1397.57,1386.87,1392.14,664284
4/28/12,1392.14,1399.14,1387.35,1399.14,664284
5/3/12,1397.51,1406.21,1367.69,1374.04,664284
5/4/12,1372.84,1372.84,1345.21,1349.43,664284
5/7/12,1340.36,1340.36,1285.3,1311.18,664284
5/8/12,1311.16,1311.16,1264.01,1275.61,664284
5/10/12,1276.24,1286.92,1219.05,1220.54,664284
5/11/12,1204.74,1225.13,1153.39,1224.18,664284
5/14/12,1213.69,1213.69,1127.67,1134.37,664284
5/15/12,1143.88,1155.53,1100.39,1119.3,664284
5/16/12,1100.24,1147.09,1059.91,1147.09,664284
5/17/12,1135.45,1142.95,1100.07,1119.58,664284
5/18/12,1110.68,1118.31,1091.46,1118.31,664284
5/21/12,1121.36,1158.85,1118,1143.94,664284
5/22/12,1146.12,1163.78,1117.65,1128.14,664284
5/23/12,1123,1124.13,1078.59,1080.29,664284
5/24/12,1080.29,1080.29,1061.11,1065.82,664284
5/25/12,1071.48,1096.13,1046.38,1065.02,664284
5/28/12,1069.48,1073.97,1054.11,1062.07,664284
5/29/12,1064.59,1087.97,1053.3,1082.94,664284
5/30/12,1072.02,1072.4,1038.91,1048.87,664284
5/31/12,1051.01,1062.06,1025.1,1033.47,664284
6/1/12,1031.16,1031.16,967.39,978.67,664284
6/5/12,978.55,986.68,925.95,932.22,664284
6/6/12,932.24,932.24,855.25,866.11,664284
6/7/12,870.23,898.58,815.68,828.57,664284
6/8/12,812.89,877.28,747.84,860.8,664284
6/11/12,891.47,957.66,878.29,902.56,664284
6/12/12,900.99,948.68,878.94,931.87,664284
6/13/12,935.53,959.41,906.98,926.47,664284
6/14/12,917.86,936.93,897.01,925.73,664284
6/15/12,922.59,972.14,922.59,956.05,664284
6/18/12,961.37,995.93,924.79,948.42,664284
6/19/12,948.42,960.01,907.78,943.27,664284
6/20/12,939.66,993.91,916.77,971.85,664284
6/21/12,968.75,1004.22,945.12,971.97,664284
6/22/12,957.4,964.84,936.54,953.94,664284
6/25/12,950.82,950.82,927.2,942.71,664284
6/26/12,942.03,976.18,941.62,971.09,664284
6/27/12,972.76,989.32,965.69,967,664284
7/2/12,986.15,1035.13,986.15,1035.13,664284
7/3/12,1044.45,1144.94,1034.32,1144.19,664284
7/4/12,1142.92,1203.21,1097.66,1107.43,664284
7/5/12,1091.97,1129.5,1079.58,1090.85,664284
7/6/12,1083.09,1094,1063.1,1068.28,664284
7/7/12,1066.19,1124.83,1060.8,1113.98,664284
7/9/12,1113.56,1128.59,1091.57,1109,664284
7/10/12,1109,1164.22,1106.52,1136.03,664284
7/11/12,1120.83,1143.82,1108.05,1124.56,664284
7/12/12,1119.71,1123.99,1092.89,1107.93,664284
7/13/12,1110.8,1131.73,1110.5,1130.01,664284
7/16/12,1129.62,1159.41,1117.9,1152.72,664284
7/17/12,1159.01,1169.5,1132.06,1139.64,664284
7/18/12,1140.68,1140.68,1105.51,1116.23,664284
7/19/12,1117.9,1127.4,1096.32,1099.85,664284
7/20/12,1097.26,1100.32,1083.35,1087.91,664284
7/23/12,1085.44,1085.44,1010.33,1010.33,664284
7/24/12,1008.78,1035.81,987.97,1014.8,664284
7/25/12,1015.46,1029.33,1000.34,1020.12,664284
7/26/12,1020.56,1078.73,1020.56,1076.4,664284
7/27/12,1082.66,1095.96,1060.27,1083.42,664284
7/30/12,1087.5,1101.64,1074.51,1086.2,664284
7/31/12,1085.37,1092.42,1052.61,1061.23,664284
8/1/12,1060.43,1074.93,1047.58,1064.4,664284
8/2/12,1062.85,1082.41,1054.17,1073.44,664284
8/3/12,1074.08,1089.13,1065.98,1078.93,664284
8/6/12,1080.89,1099.47,1068.01,1094.49,664284
8/7/12,1094.56,1113.51,1092.7,1095.02,664284
8/8/12,1086.84,1090.27,1074.05,1076.44,664284
8/9/12,1077.6,1087.16,1061.58,1066.97,664284
8/10/12,1057.2,1069.58,1052.05,1069.58,664284
8/13/12,1069.58,1085.4,1059.81,1078.41,664284
8/14/12,1080.21,1092.64,1074.51,1080.99,664284
8/15/12,1079.46,1079.66,1062.84,1073.76,664284
8/16/12,1074.4,1078.9,1071.89,1076.89,664284
8/17/12,1076.89,1087.19,1071.41,1078.45,664284
8/20/12,1077.32,1082.36,1072.51,1077.64,664284
8/21/12,1079.7,1092.7,1079.41,1086.59,664284
8/22/12,1086.24,1086.24,1069.04,1071.81,664284
8/23/12,1078.14,1081.95,1047.29,1055.03,664284
8/27/12,1054.47,1054.47,1043.83,1044.44,664284
8/28/12,1044.07,1044.07,1014.67,1015.36,664284
8/29/12,1011.24,1012.03,981.68,1002.25,664284
8/30/12,998.82,998.82,980.79,986.08,664284
8/31/12,986.44,1002.22,977.74,994.58,664284
9/3/12,994.51,1020.03,979.6,986.94,664284
9/4/12,986.8,987.85,963.63,966.32,664284
9/5/12,969.51,969.51,930.56,952.27,664284
9/6/12,956.55,972.26,950.47,970.78,664284
9/7/12,974.87,990.57,969.09,979.38,664284
9/10/12,979.25,1014.84,970.84,1014.41,664284
9/11/12,1017.96,1023.49,998.29,1021.18,664284
9/12/12,1025.93,1054.1,1009.66,1039.32,664284
9/13/12,1038.54,1038.54,1007.65,1009.71,664284
9/14/12,1051.19,1101.75,1051.19,1099.7,664284
9/17/12,1096.44,1106.67,1079.17,1093.21,664284
9/18/12,1085.6,1085.6,1062.61,1066.94,664284
9/19/12,1070.06,1075.12,1051.45,1056.49,664284
9/20/12,1053.23,1055.72,1040.81,1047.44,664284
9/21/12,1047.55,1071.53,1047.55,1068.02,664284
9/24/12,1067.29,1067.29,1051.93,1056.94,664284
9/25/12,1057,1063.23,1037.56,1048.26,664284
9/26/12,1034,1034,1004.98,1006.32,664284
9/27/12,1007.75,1021.84,987.8,1001.93,664284
9/28/12,1007.62,1014.93,1000.62,1007.86,664284
10/1/12,1008.68,1022.33,1008.68,1021.66,664284
10/2/12,1020.61,1020.61,983.88,987.86,664284
10/3/12,984.63,984.63,957.37,969.08,664284
10/4/12,969.99,980.05,919.63,949.72,664284
10/5/12,948.25,957.68,919.95,957.06,664284
10/8/12,950.55,967.22,937.87,946.24,664284
10/9/12,945.27,950.88,933.75,943.87,664284
10/10/12,943.85,945.68,926.17,932.6,664284
10/11/12,932.03,953.71,923.5,928.88,664284
10/12/12,927.89,927.89,869.45,878.35,664284
10/15/12,878.35,901.3,842.02,854.24,664284
10/16/12,860.08,905.82,848.98,884.41,664284
10/17/12,884.48,897.15,880.14,882.6,664284
10/18/12,886.9,888.32,838.96,848.04,664284
10/19/12,848.1,851.63,826.05,832.3,664284
10/22/12,832.3,833.27,806.97,826.12,664284
10/23/12,826.08,840.31,811.28,827.28,664284
10/24/12,830.51,830.51,803.73,810.31,664284
10/25/12,810.11,810.11,765.83,781.79,664284
10/26/12,778.25,838.64,758.71,824.05,664284
10/29/12,823.17,891.35,801.89,875.15,664284
10/30/12,877.2,883.58,852,875.04,664284
10/31/12,877.5,906.16,874.14,885.62,664284
11/1/12,883.17,883.65,843.01,860.99,664284
11/2/12,852.77,857.81,841.48,845.16,664284
11/5/12,844.93,847.11,822.99,845.66,664284
11/6/12,846.3,855.62,834.97,853.8,664284
11/7/12,855.77,858.02,832.12,851.49,664284
11/8/12,849.46,850.78,818.33,828.97,664284
11/9/12,826.93,828.7,807.19,819.43,664284
11/12/12,815.89,870.15,801.08,850.21,664284
11/13/12,848.59,860.58,823.88,830.53,664284
11/14/12,830.53,847.25,820.15,833.19,664284
11/15/12,830.63,837.15,819.67,837.15,664284
11/16/12,837.15,849.74,820.63,846.92,664284
11/19/12,847.06,872.09,847.06,856.74,664284
11/20/12,856.74,862.22,836.44,849.17,664284
11/21/12,846.24,863.12,836.73,862.26,664284
11/22/12,863.09,874.24,856.78,869.7,664284
11/23/12,869.7,871.86,860.87,865.8,664284
11/26/12,865.8,883.11,853.33,883.11,664284
11/27/12,882.51,895.83,865.78,869.07,664284
11/28/12,864.81,887.92,854.43,879.09,664284
11/29/12,881.06,889.31,876.73,881.21,664284
11/30/12,880.5,883.35,858.3,863.81,664284
12/3/12,863.81,869.28,852.06,866.86,664284
12/4/12,866.84,900.66,856.23,892.58,664284
12/5/12,893.92,913.71,890.22,904.81,664284
12/6/12,904.81,933.35,897.4,920.03,664284
12/7/12,919.74,935.38,919.74,925.32,664284
12/10/12,925.17,931.35,908.11,919.16,664284
12/11/12,919.16,936.59,917.37,930.73,664284
12/12/12,930.73,944.11,904.54,911.74,664284
12/13/12,911.36,939.11,894.36,936.53,664284
12/14/12,936.62,939.84,917.57,922.18,664284
12/17/12,922.03,922.03,899.83,908.36,664284
12/18/12,908.37,936.27,903.22,921.93,664284
12/19/12,921.93,943.78,917.17,943.78,664284
12/20/12,943.73,956.95,930.55,946.34,664284
12/21/12,944.23,955.72,928.99,939.62,664284
12/24/12,939.6,939.6,924.46,936.1,664284
12/25/12,936.1,950.2,934.36,947.38,664284
12/26/12,947.36,953.03,943.23,951.4,664284
12/27/12,950.87,963.46,949.08,958.18,664284
12/28/12,957.89,960.94,948.28,950.56,664284
1/3/13,953.13,976.53,952.48,973.58,664284
1/4/13,973.45,981.83,966.47,968.91,664284
1/8/13,968.91,978.81,957.49,961.62,664284
1/9/13,961.62,967.27,953.38,965.8,664284
1/10/13,965.8,981.68,953.5,954.2,664284
1/11/13,954.13,954.13,935.43,939.81,664284
1/14/13,939.81,953.11,938.14,948.53,664284
1/15/13,948.48,952.95,917.35,921.57,664284
1/16/13,921.22,922.1,884.38,884.93,664284
1/17/13,885.08,898.31,869.13,888.78,664284
1/18/13,889.16,898.79,882.81,896.57,664284
1/21/13,897.28,909.25,888.65,905.04,664284
1/22/13,904.99,904.99,881.7,886.35,664284
1/23/13,886.49,908.51,881.32,906.79,664284
1/24/13,905.77,915.39,897.29,906.37,664284
1/25/13,907.26,922.37,907.26,920.31,664284
1/28/13,920.31,952.72,920.31,951.26,664284
1/29/13,951.71,981.08,949.94,978.33,664284
1/30/13,986.03,999.97,968.77,974.39,664284
1/31/13,974.43,976.07,956.3,973.25,664284
2/1/13,973.73,1011.8,972.89,1002.17,664284
2/4/13,1003.08,1016.68,965.89,981.56,664284
2/5/13,983.09,1049.75,974.88,1047.39,664284
2/6/13,1047.03,1055.99,1001.44,1034.58,664284
2/7/13,1034.58,1061.97,1006.83,1011.56,664284
2/8/13,1011.52,1020.08,982.47,1003.75,664284
2/11/13,1003.75,1032.7,989.68,1028.03,664284
2/12/13,1028.14,1029.61,1012.43,1016.17,664284
2/13/13,1017.38,1027.04,998.27,1003.59,664284
2/14/13,1003.65,1003.65,983.92,991.31,664284
2/15/13,991.03,997.95,972.82,990.67,664284
2/18/13,990.67,1004.21,980.27,994.96,664284
2/19/13,994.68,1031.88,991.02,1031.4,664284
2/20/13,1030.83,1055.64,1028.98,1042.72,664284
2/21/13,1032.35,1032.35,1008.01,1028.01,664284
2/22/13,1028.76,1042.46,1023.42,1029.4,664284
2/25/13,1029.87,1044.85,1025.99,1038.4,664284
2/26/13,1032.07,1032.07,1016.86,1024.18,664284
2/27/13,1025.62,1033.76,1007.88,1021.08,664284
2/28/13,1021.27,1036.02,1021.27,1030.76,664284
3/1/13,1031.02,1035.53,1021.04,1033.96,664284
3/4/13,1032.21,1032.25,1023.1,1029.15,664284
3/5/13,1030.05,1045.47,1026.55,1027,664284
3/6/13,1027.04,1031.03,1017.68,1026.12,664284
3/7/13,1026.54,1032.12,1024.24,1028.11,664284
3/11/13,1028.11,1032.29,1010.14,1011.14,664284
3/12/13,1011.14,1012.62,997.32,1000.91,664284
3/13/13,1000.86,1001.93,984.94,984.94,664284
3/14/13,985.7,999.76,980.23,992.46,664284
3/15/13,992.81,999.56,972.06,982.02,664284
3/18/13,980.6,980.6,955.7,959.85,664284
3/19/13,959.66,965.39,945.57,961.63,664284
3/20/13,961.63,970.18,955.56,960.2,664284
3/21/13,960.2,960.54,948.51,951.72,664284
3/22/13,951.51,952.62,933.66,934.1,664284
3/25/13,935.36,956.81,912.82,912.82,664284
3/26/13,915.1,922.99,903.48,908.33,664284
3/27/13,908.33,914,884.14,894.9,664284
3/28/13,894.78,920.25,893.55,915.4,664284
3/29/13,918.75,922.03,899.9,903.42,664284
4/1/13,888.03,888.09,819.77,842.69,664284
4/2/13,842.69,862.84,805.23,817.53,664284
4/3/13,817.37,826,808.25,809.77,664284
4/4/13,808.68,834.95,804.11,826.88,664284
4/5/13,828.11,840.01,810.31,813.84,664284
4/8/13,820.01,834.74,818.21,823.9,664284
4/9/13,829.33,833.19,818.01,824.41,664284
4/10/13,827.92,828.36,818.5,819.63,664284
4/11/13,819.63,826.99,816.19,819.47,664284
4/12/13,819.47,821.92,812.31,820.97,664284
4/15/13,820.65,820.65,800.47,805.17,664284
4/16/13,805.08,810.11,781.22,802.15,664284
4/17/13,802.15,809.36,789.75,797.06,664284
4/18/13,797.84,811.39,793.83,801.21,664284
4/19/13,801.9,826.39,800.33,816.54,664284
4/22/13,818.56,836.86,816.13,819.05,664284
4/23/13,818.92,823.53,810.25,822.27,664284
4/24/13,822.27,831.05,820.56,827.62,664284
4/25/13,827.62,829,819.18,822.72,664284
4/26/13,822.6,824.13,804.24,806.29,664284
4/29/13,806.29,816.05,791.51,814.66,664284
4/30/13,814.37,826.33,809.56,826.12,664284
5/7/13,826.12,836.82,813.35,831.48,664284
5/8/13,831.48,833.21,820.21,824.19,664284
5/13/13,823.44,824.05,815.42,822.16,664284
5/14/13,822.16,822.4,813.38,818.29,664284
5/15/13,818.05,818.52,811.24,814.38,664284
5/16/13,815.34,817.26,811.1,817.26,664284
5/17/13,816.57,832.63,813.47,828.85,664284
5/20/13,828.85,857.42,825.69,857,664284
5/21/13,859.52,859.52,846.65,851.43,664284
5/22/13,851.53,871.9,850.66,871.72,664284
5/23/13,856.61,856.61,840.86,849.95,664284
5/24/13,849.95,856.94,845.14,852.95,664284
5/27/13,853.52,859.11,845.25,851.88,664284
5/28/13,852.12,872.26,848.82,872.26,664284
5/29/13,870.6,870.6,849.78,864.28,664284
5/30/13,863.7,875.16,858.33,866.84,664284
5/31/13,867.35,868.68,861.51,866.89,664284
6/3/13,866.02,866.02,850.47,859.11,664284
6/4/13,861.02,870.02,853.75,856.1,664284
6/5/13,855.99,855.99,847.01,850.74,664284
6/6/13,849.93,853.39,843.53,847.23,664284
6/7/13,848.58,856.57,844.47,855.69,664284
6/10/13,855.69,859.43,852.83,856.85,664284
6/11/13,856.5,856.5,845.86,850.09,664284
6/12/13,850.09,851.89,845.75,850.61,664284
6/13/13,846.64,853.37,841.41,853.13,664284
6/14/13,853.91,867.2,853.3,867.2,664284
6/17/13,869.34,872.28,860.27,872.07,664284
6/18/13,872.14,876.1,865.11,872.48,664284
6/19/13,871.5,875.28,867.03,871.44,664284
6/20/13,866.89,868.9,858.32,858.67,664284
6/21/13,858.76,862.85,855.51,855.73,664284
6/25/13,856.52,858.97,849.55,858.81,664284
6/26/13,858.81,863.77,856.2,859.66,664284
6/27/13,859.55,866.47,855.55,866.47,664284
7/1/13,866.47,870.18,862.68,867.89,664284
7/2/13,867.54,868.24,861.32,862.47,664284
7/3/13,861.99,861.99,852.61,854.61,664284
7/4/13,854.73,858.26,852.29,855.38,664284
7/5/13,855.4,869.17,853.45,856.76,664284
7/8/13,856.76,861.72,850.07,850.14,664284
7/9/13,844.3,864.07,844.3,860.68,664284
7/10/13,860.65,860.65,851.65,857.87,664284
7/11/13,858.35,871.67,858.09,867.6,664284
7/12/13,870.68,894.93,870.68,882.09,664284
7/15/13,883.78,887.65,866.72,871.28,664284
7/16/13,871.39,874.2,867.26,869.68,664284
7/17/13,869.5,874,869.48,872.27,664284
7/18/13,872.03,879.38,862.97,867.68,664284
7/19/13,867.68,869.61,863.48,865.28,664284
7/22/13,865.28,866.83,857.6,862.23,664284
7/23/13,862.5,866.01,856.87,862.05,664284
7/24/13,862.97,866.27,859.39,864.5,664284
7/25/13,863.62,876.55,859.72,875.42,664284
7/26/13,875.36,883.28,870.95,882.76,664284
7/29/13,882.8,888.88,881.25,885.76,664284
7/30/13,886.02,897.49,885.23,889.76,664284
7/31/13,889.88,894.67,884.75,889.83,664284
8/1/13,890.13,892.71,884.81,889.31,664284
8/2/13,889.31,890.55,880.55,886.3,664284
8/5/13,886.3,887.78,879.38,880.14,664284
8/6/13,880.14,889.37,878.37,884.33,664284
8/7/13,884.19,884.42,878.33,880.9,664284
8/8/13,878.64,882.89,874.97,880.65,664284
8/9/13,880.65,886.58,877.38,883.71,664284
8/12/13,883.71,887.76,880.42,887.76,664284
8/13/13,887.13,891.31,883.21,884.38,664284
8/14/13,883.97,890.01,883.26,889.36,664284
8/15/13,889.33,889.65,872.77,876.37,664284
8/16/13,875.26,877.52,871.75,874.83,664284
8/19/13,873.92,874.77,867.4,871.55,664284
8/20/13,870.42,870.42,861.85,869.36,664284
8/21/13,869.36,871.09,858.57,860.78,664284
8/22/13,860.55,865.18,858.99,863.64,664284
8/23/13,864.47,866.06,861.95,865.42,664284
8/27/13,864.91,864.91,847.87,848.83,664284
8/28/13,848.29,848.29,841.74,844.97,664284
8/29/13,845.3,848.66,841.43,841.54,664284
8/30/13,841.66,845.21,838.64,839.79,664284
9/2/13,839.79,840.46,820.63,830.73,664284
9/3/13,830.87,833.91,809.98,823.36,664284
